employee_id,manager_id,department,role_level,education_level,years_in_company,years_in_role,performance_rating,awards,kpis_count,kpis_achieved_pct,peer_review_score,training_courses_completed,certification_count,mentorship_participation,projects_delivered,salary,performance_intervention,promoted
EMP000051,EMP009124,Sales,IC3,Associates,22,5,3,1,3,100.0,4,4,0,0,3,132554,0,0
EMP006460,EMP005466,Engineering,IC3,Bachelors,5,1,3,0,3,100.0,2,1,2,0,4,98231,0,0
EMP007218,EMP008668,Engineering,IC4,Bachelors,4,2,4,0,4,100.0,4,0,3,1,6,109786,0,1
EMP004203,EMP000002,Marketing,M1,Masters,7,5,2,0,4,50.0,2,7,2,0,5,136477,0,0
EMP008480,EMP000547,Finance,M1,Bachelors,3,2,3,0,4,75.0,4,0,0,0,1,115427,0,1
EMP004322,EMP008371,Finance,IC2,Bachelors,7,4,4,0,2,0.0,4,1,1,1,3,91404,0,0
EMP000873,EMP009124,Sales,IC2,Bachelors,13,3,5,0,2,100.0,5,1,0,0,2,96819,0,1
EMP006339,EMP000003,Engineering,M3,Bachelors,5,2,1,0,6,100.0,2,2,4,0,9,190823,0,0
EMP009916,EMP000052,Sales,IC4,Bachelors,0,0,0,0,4,0.0,0,0,0,0,0,99852,0,0
EMP005864,EMP000003,Engineering,M1,Bachelors,6,3,5,0,4,75.0,5,1,1,0,6,130366,0,0
EMP004605,EMP009124,Sales,IC3,Other,7,2,3,0,3,100.0,3,0,0,0,1,101225,0,0
EMP008119,EMP001858,Marketing,IC1,Masters,3,1,4,1,1,100.0,4,1,4,0,0,67633,0,0
EMP004334,EMP006590,Customer Success,IC1,Masters,7,2,4,0,1,100.0,4,0,1,0,4,78289,0,0
EMP001348,EMP005466,Engineering,IC3,Bachelors,12,7,3,0,3,100.0,4,5,0,0,3,113702,0,0
EMP000249,EMP009124,Sales,IC2,Bachelors,17,4,4,0,2,100.0,4,6,0,0,1,111765,0,0
EMP006909,EMP009124,Sales,IC3,Other,5,3,4,0,3,100.0,5,0,1,0,5,90806,0,0
EMP003946,EMP002462,Sales,IC4,Other,8,5,3,0,4,75.0,4,1,1,0,1,109148,0,0
EMP001414,EMP009124,Sales,IC1,Masters,12,4,4,1,1,100.0,3,5,2,0,3,87252,0,0
EMP009894,EMP006590,Customer Success,IC2,Bachelors,0,0,0,0,2,0.0,0,0,0,0,0,78736,0,0
EMP007632,EMP006562,Finance,IC4,Masters,4,2,3,0,4,100.0,3,2,1,0,4,104135,0,1
EMP009640,EMP003750,Operations,IC3,Masters,0,0,0,0,3,0.0,0,0,0,0,0,83845,0,0
EMP007788,EMP009124,Sales,IC1,High School,4,2,3,0,1,100.0,5,0,0,0,1,74126,0,1
EMP003886,EMP000002,Marketing,M2,Masters,8,5,4,0,4,75.0,4,5,1,0,9,159280,0,0
EMP005630,EMP000122,Product,M1,Bachelors,6,2,1,0,4,75.0,2,2,2,0,4,120640,0,0
EMP009066,EMP005466,Engineering,IC3,Bachelors,1,0,3,0,3,66.67,2,0,2,0,5,88221,0,1
EMP003064,EMP000002,Marketing,M1,High School,9,4,2,0,4,100.0,2,2,0,1,3,125695,0,0
EMP006216,EMP000044,Data Analytics,M1,Other,5,3,3,0,4,25.0,2,1,1,0,4,119935,0,0
EMP002997,EMP005466,Engineering,IC3,Bachelors,9,6,5,0,3,66.67,5,2,0,0,7,98877,0,0
EMP008200,EMP009124,Sales,IC2,Bachelors,3,1,1,0,2,100.0,2,1,2,0,0,81161,0,0
EMP003519,EMP009124,Sales,IC2,Associates,8,2,3,0,2,100.0,2,1,0,0,4,94800,0,0
EMP009819,EMP008144,Product,IC4,Bachelors,0,0,0,0,4,0.0,0,0,0,0,0,91888,0,0
EMP000448,EMP005466,Engineering,IC3,Masters,15,7,5,0,3,100.0,5,9,2,0,8,116356,0,1
EMP006760,EMP000002,Marketing,M1,Other,5,1,3,0,4,50.0,5,0,0,0,1,124557,0,0
EMP004210,EMP000002,Marketing,M2,Masters,7,4,4,0,4,75.0,5,3,2,0,3,150719,0,0
EMP006114,EMP006590,Customer Success,IC2,Bachelors,5,1,4,0,2,50.0,3,2,4,0,1,80995,0,0
EMP001776,EMP008371,Finance,IC3,Bachelors,11,3,4,0,3,66.67,4,0,0,0,4,103021,0,0
EMP007910,EMP009124,Sales,IC2,Associates,4,2,4,0,2,100.0,4,0,0,0,5,79847,0,1
EMP004713,EMP008144,Product,IC4,Masters,7,5,4,0,4,50.0,4,1,1,0,7,117267,0,0
EMP004871,EMP009124,Sales,IC3,Masters,7,2,2,0,3,100.0,2,3,3,0,3,97843,0,0
EMP001769,EMP007415,Legal,IC1,Masters,11,4,5,0,1,100.0,5,6,1,0,1,82874,0,0
EMP007707,EMP009124,Sales,IC3,Associates,4,1,1,0,3,66.67,2,0,0,0,1,96027,0,1
EMP000684,EMP000034,Customer Success,M1,Associates,14,5,3,0,4,100.0,3,8,1,0,3,147130,0,1
EMP002685,EMP003750,Operations,IC1,Bachelors,9,5,3,0,1,100.0,2,1,1,0,1,80526,0,0
EMP006394,EMP000003,Engineering,M2,Other,5,1,4,0,4,50.0,3,3,0,0,2,140087,0,0
EMP000462,EMP006562,Finance,IC4,Bachelors,15,5,4,0,4,25.0,2,5,2,0,3,131833,0,0
EMP004247,EMP000122,Product,M1,Masters,7,4,2,0,4,50.0,2,3,0,0,6,123654,0,0
EMP005770,EMP000001,Operations,M1,Bachelors,6,2,4,0,4,75.0,4,1,1,0,4,128752,0,1
EMP001902,EMP000001,Operations,M2,Masters,10,4,4,0,4,50.0,5,3,2,0,5,159805,0,1
EMP008693,EMP007415,Legal,IC2,Bachelors,2,0,5,0,2,50.0,4,0,1,0,3,77907,0,0
EMP000319,EMP006590,Customer Success,IC3,Bachelors,16,4,4,0,3,100.0,4,4,2,1,3,114623,0,0
EMP003001,EMP000547,Finance,M1,Bachelors,9,4,4,0,4,25.0,4,1,4,1,8,125779,0,1
EMP003393,EMP005466,Engineering,IC2,Bachelors,8,4,1,0,2,100.0,3,5,1,1,1,94028,0,0
EMP005472,EMP008668,Engineering,IC4,Bachelors,6,3,3,0,4,75.0,4,0,0,0,1,109622,0,0
EMP009337,EMP000052,Sales,M1,Bachelors,0,0,0,0,4,0.0,0,0,0,0,0,112595,0,0
EMP007996,EMP000044,Data Analytics,M1,Associates,3,1,2,0,4,100.0,3,1,0,0,3,114780,0,0
EMP004848,EMP008371,Finance,IC3,Bachelors,7,4,5,0,3,0.0,4,2,2,0,6,100362,0,0
EMP000377,EMP008371,Finance,IC2,Bachelors,16,10,3,0,2,100.0,3,1,2,0,2,109245,0,0
EMP000411,EMP006590,Customer Success,IC2,Bachelors,15,10,4,0,2,100.0,5,4,1,1,1,108114,0,1
EMP006454,EMP000003,Engineering,M1,Masters,5,2,4,0,4,100.0,4,3,1,0,0,129490,0,0
EMP003814,EMP005466,Engineering,IC2,High School,8,2,4,0,2,50.0,3,1,0,0,3,87831,0,0
EMP005051,EMP008472,Data Analytics,IC2,Bachelors,6,2,4,0,2,0.0,5,0,3,0,3,83135,0,0
EMP004131,EMP000003,Engineering,M2,Other,7,5,3,0,4,75.0,4,0,1,0,1,156306,0,0
EMP001570,EMP009124,Sales,IC2,Bachelors,11,5,2,0,2,100.0,2,5,3,0,4,92032,0,0
EMP004831,EMP009124,Sales,IC2,Masters,7,3,4,0,2,100.0,4,3,0,0,5,90900,0,0
EMP004732,EMP000002,Marketing,M1,Bachelors,7,4,3,0,4,50.0,3,4,2,0,7,126920,0,0
EMP003435,EMP005466,Engineering,IC2,Bachelors,8,4,3,0,2,100.0,4,1,1,0,4,94737,0,1
EMP002255,EMP003750,Operations,IC2,Masters,10,3,4,0,2,100.0,5,1,1,0,5,90284,0,0
EMP005795,EMP001858,Marketing,IC2,Masters,6,3,4,0,2,100.0,4,0,2,1,2,90586,0,0
EMP009626,EMP009124,Sales,IC1,Masters,0,0,0,0,1,0.0,0,0,0,0,0,66709,0,0
EMP008797,EMP006590,Customer Success,IC2,Bachelors,2,1,2,0,2,100.0,1,1,0,0,1,75656,0,1
EMP004523,EMP001858,Marketing,IC3,Bachelors,7,3,4,0,3,0.0,4,3,1,0,6,98334,0,0
EMP006588,EMP001858,Marketing,IC2,Associates,5,1,4,1,2,50.0,5,0,0,0,2,89171,0,0
EMP008476,EMP005466,Engineering,IC3,High School,3,0,4,0,3,66.67,5,1,0,0,6,94536,0,0
EMP000275,EMP009124,Sales,IC2,Associates,16,11,4,0,2,50.0,5,1,0,0,1,108421,0,0
EMP002485,EMP000002,Marketing,M1,Associates,9,3,2,0,4,25.0,3,1,0,1,2,132023,0,0
EMP005759,EMP000003,Engineering,IC4,Bachelors,6,4,3,0,4,0.0,3,2,2,0,7,110225,0,0
EMP001069,EMP004042,HR,IC2,Masters,12,4,3,0,2,100.0,4,3,0,0,3,102614,0,0
EMP006536,EMP003750,Operations,IC2,Bachelors,5,3,4,0,2,100.0,3,2,1,1,5,83964,0,0
EMP006831,EMP000732,Operations,IC4,Masters,5,3,4,0,4,0.0,3,1,1,0,4,111703,0,0
EMP008907,EMP000003,Engineering,M1,Bachelors,2,1,4,0,4,100.0,4,1,1,0,1,112281,0,0
EMP006609,EMP003750,Operations,IC1,Masters,5,2,5,0,1,100.0,4,2,1,1,1,70181,0,0
EMP002026,EMP005466,Engineering,IC2,Masters,10,7,3,0,2,100.0,4,4,1,0,1,94835,0,0
EMP008244,EMP003750,Operations,IC1,Bachelors,3,2,3,0,1,0.0,2,0,2,0,2,69890,0,1
EMP009618,EMP005466,Engineering,IC3,Masters,0,0,0,0,3,0.0,0,0,0,0,0,88639,0,0
EMP007723,EMP004042,HR,IC2,Bachelors,4,0,2,0,2,100.0,2,4,0,0,1,82625,0,0
EMP007728,EMP004444,Product,IC2,Masters,4,2,3,0,2,0.0,3,0,2,0,2,84446,0,0
EMP006640,EMP004444,Product,IC2,Other,5,2,3,0,2,50.0,3,2,0,0,0,87527,0,0
EMP001499,EMP000003,Engineering,IC4,Masters,11,6,3,0,4,100.0,2,1,3,0,4,121377,0,0
EMP008508,EMP000052,Sales,M1,Bachelors,3,1,2,0,4,100.0,3,1,0,0,6,122990,0,0
EMP004329,EMP005466,Engineering,IC1,Other,7,2,3,0,1,100.0,2,0,0,1,4,78963,0,0
EMP007673,EMP004444,Product,IC1,Masters,4,2,5,0,1,100.0,5,0,2,0,5,69765,0,0
EMP008162,EMP003750,Operations,IC2,Masters,3,0,3,0,2,100.0,2,1,1,0,1,81948,0,0
EMP006836,EMP006590,Customer Success,IC2,Masters,5,3,3,0,2,100.0,5,1,1,0,2,89197,0,0
EMP003384,EMP002462,Sales,IC4,Masters,8,6,3,1,4,100.0,3,2,1,0,6,111135,0,0
EMP008090,EMP008668,Engineering,IC4,Other,3,0,3,0,4,100.0,3,0,1,0,3,98816,0,0
EMP004419,EMP001858,Marketing,IC2,Masters,7,2,4,0,2,100.0,3,4,2,1,1,88009,0,0
EMP001942,EMP008371,Finance,IC1,Bachelors,10,2,4,0,1,100.0,4,2,1,0,2,89866,0,0
EMP005538,EMP001858,Marketing,IC1,Other,6,3,3,0,1,100.0,4,0,0,0,0,74971,0,0
EMP002338,EMP005466,Engineering,IC2,Bachelors,10,6,4,0,2,50.0,4,5,1,0,2,94464,0,1
EMP001727,EMP000267,HR,IC4,Associates,11,2,5,0,4,25.0,4,0,2,0,6,113960,0,1
EMP006594,EMP001858,Marketing,IC2,Bachelors,5,1,5,0,2,50.0,5,1,0,0,2,89445,0,0
EMP008800,EMP004444,Product,IC2,Bachelors,2,1,3,1,2,100.0,3,0,1,0,4,77224,0,1
EMP009181,EMP004444,Product,IC2,Bachelors,0,0,0,0,2,0.0,0,0,0,0,0,75762,0,0
EMP008680,EMP004444,Product,IC1,Bachelors,2,0,5,0,1,100.0,5,0,0,0,4,65230,0,1
EMP002378,EMP000052,Sales,M1,Bachelors,10,4,4,0,4,75.0,4,5,3,0,5,137969,0,0
EMP007965,EMP005865,Marketing,IC4,Masters,3,1,4,0,4,50.0,5,0,1,0,3,103911,0,0
EMP003035,EMP000001,Operations,M1,Masters,9,5,4,0,4,0.0,4,2,2,0,3,137904,0,0
EMP006690,EMP008371,Finance,IC1,Masters,5,1,4,0,1,100.0,4,2,2,1,3,73746,0,0
EMP000514,EMP004042,HR,IC3,High School,15,8,4,1,3,100.0,5,2,1,0,6,114260,0,0
EMP009587,EMP001858,Marketing,IC1,Bachelors,0,0,0,0,1,0.0,0,0,0,0,0,61438,0,0
EMP005582,EMP000002,Marketing,M1,Masters,6,3,4,0,4,75.0,5,1,2,0,8,123639,0,0
EMP001579,EMP008961,HR,IC4,Bachelors,11,8,3,0,4,100.0,4,4,1,0,4,119957,0,0
EMP002971,EMP002462,Sales,IC4,Masters,9,6,5,0,4,50.0,5,3,1,0,4,109633,0,0
EMP001742,EMP006590,Customer Success,IC3,Bachelors,11,4,5,0,3,100.0,4,2,1,0,5,106623,0,0
EMP000922,EMP005466,Engineering,IC3,Masters,13,7,5,0,3,66.67,5,5,2,1,5,113210,0,1
EMP008885,EMP000267,HR,IC4,Masters,2,0,2,0,4,75.0,3,0,1,0,6,101075,0,1
EMP008905,EMP005466,Engineering,IC2,Masters,2,1,2,0,2,100.0,1,2,2,0,3,83501,0,1
EMP003724,EMP003750,Operations,IC2,Bachelors,8,5,4,0,2,100.0,4,1,2,0,4,89667,0,0
EMP005213,EMP009124,Sales,IC1,Bachelors,6,2,4,0,1,100.0,4,2,2,1,2,77795,0,0
EMP000475,EMP005466,Engineering,IC3,Other,15,6,4,0,3,66.67,4,5,2,0,10,111519,0,0
EMP008954,EMP004042,HR,IC1,High School,2,0,4,0,1,100.0,5,0,0,0,4,67132,0,0
EMP005365,EMP008371,Finance,IC1,Other,6,3,4,0,1,0.0,3,2,3,0,2,80087,0,1
EMP002222,EMP006590,Customer Success,IC1,Bachelors,10,6,4,0,1,100.0,5,5,4,0,4,84751,0,1
EMP005385,EMP001858,Marketing,IC2,Bachelors,6,2,3,0,2,100.0,3,0,2,0,4,91786,0,1
EMP009867,EMP000122,Product,M1,Other,0,0,0,0,4,0.0,0,0,0,0,0,116501,0,0
EMP005505,EMP009124,Sales,IC3,Bachelors,6,3,4,0,3,100.0,5,1,1,0,10,94149,0,0
EMP003934,EMP004444,Product,IC3,High School,8,2,4,0,3,66.67,5,1,1,0,4,101861,0,0
EMP001881,EMP000052,Sales,M2,Bachelors,11,2,3,0,4,100.0,3,2,2,0,3,164833,0,0
EMP004011,EMP005865,Marketing,IC4,Other,8,6,3,0,4,100.0,4,4,0,0,6,111983,0,0
EMP003405,EMP003750,Operations,IC3,Masters,8,4,4,1,3,100.0,3,4,5,0,2,104542,0,1
EMP002969,EMP004444,Product,IC2,Bachelors,9,2,3,0,2,0.0,4,3,0,0,2,92585,0,0
EMP004044,EMP005865,Marketing,IC4,Bachelors,8,4,4,0,4,75.0,5,3,2,0,9,111947,0,0
EMP005810,EMP000547,Finance,M1,Masters,6,3,3,0,4,100.0,3,3,1,1,7,130722,0,0
EMP005763,EMP000003,Engineering,M1,Bachelors,6,1,4,0,4,100.0,4,2,1,0,4,126629,0,0
EMP009621,EMP001858,Marketing,IC1,Bachelors,0,0,0,0,1,0.0,0,0,0,0,0,68028,0,0
EMP002751,EMP009124,Sales,IC2,Masters,9,2,3,0,2,100.0,3,10,4,0,1,91329,0,1
EMP007720,EMP001858,Marketing,IC3,High School,4,2,4,0,3,100.0,2,0,1,0,5,97975,0,0
EMP007146,EMP000052,Sales,M1,Bachelors,4,1,4,1,4,50.0,3,1,4,0,9,117159,0,0
EMP007471,EMP005466,Engineering,IC3,Bachelors,4,0,4,0,3,0.0,4,1,1,0,6,89805,0,0
EMP008175,EMP000052,Sales,M1,Bachelors,3,2,2,0,4,75.0,1,1,2,0,4,125394,0,0
EMP008942,EMP008371,Finance,IC1,Masters,2,1,4,0,1,100.0,5,0,2,0,1,69612,0,0
EMP009802,EMP000002,Marketing,IC4,Other,0,0,0,0,4,0.0,0,0,0,0,0,103691,0,0
EMP007403,EMP008668,Engineering,IC4,Bachelors,4,0,3,0,4,0.0,3,0,0,0,7,109535,0,0
EMP009326,EMP000003,Engineering,M1,Bachelors,0,0,0,0,4,0.0,0,0,0,0,0,113655,0,0
EMP006954,EMP008371,Finance,IC1,Bachelors,5,2,5,0,1,100.0,4,1,0,0,4,72985,0,0
EMP009373,EMP003750,Operations,IC3,Masters,0,0,0,0,3,0.0,0,0,0,0,0,88189,0,0
EMP001079,EMP002462,Sales,IC4,Bachelors,12,6,4,0,4,100.0,5,4,1,0,4,117329,0,0
EMP006259,EMP006590,Customer Success,IC2,Bachelors,5,2,2,0,2,100.0,3,2,1,0,2,87461,0,0
EMP006178,EMP000267,HR,M1,Bachelors,5,2,2,0,4,50.0,2,3,0,0,6,123740,0,1
EMP009361,EMP003750,Operations,IC3,Masters,0,0,0,0,3,0.0,0,0,0,0,0,84044,0,0
EMP001021,EMP004444,Product,IC3,Associates,13,6,3,0,3,100.0,3,8,0,0,4,114697,0,0
EMP000706,EMP004042,HR,IC3,Other,14,10,4,1,3,33.33,5,2,1,0,7,114385,0,1
EMP005061,EMP008668,Engineering,IC4,Other,6,4,4,0,4,25.0,4,3,1,0,6,104085,0,0
EMP005786,EMP004444,Product,IC2,Masters,6,3,3,0,2,100.0,2,1,1,0,1,85080,0,0
EMP003083,EMP005466,Engineering,IC2,Masters,9,6,3,0,2,100.0,2,4,2,0,4,95615,0,1
EMP009050,EMP007415,Legal,IC1,Masters,1,0,2,0,1,100.0,2,0,2,0,2,70073,0,0
EMP000909,EMP000052,Sales,M1,High School,13,3,3,0,4,75.0,2,1,0,0,4,143241,0,0
EMP004004,EMP001858,Marketing,IC2,High School,8,6,4,1,2,50.0,4,0,1,0,4,94793,0,0
EMP009764,EMP000547,Finance,M1,Bachelors,0,0,0,0,4,0.0,0,0,0,0,0,114559,0,0
EMP003140,EMP009124,Sales,IC2,Associates,9,3,4,0,2,100.0,4,3,0,0,3,93246,0,0
EMP000595,EMP000122,Product,IC4,Masters,14,3,4,0,4,50.0,5,2,0,0,5,129142,0,0
EMP004030,EMP005466,Engineering,IC3,Associates,8,5,4,3,3,66.67,5,4,3,0,5,103566,0,0
EMP000441,EMP008371,Finance,IC3,Masters,15,4,3,0,3,33.33,3,6,0,0,2,112546,0,1
EMP002363,EMP007308,Legal,IC4,Masters,10,6,4,0,4,100.0,4,4,1,0,10,112932,0,0
EMP004181,EMP005466,Engineering,IC1,Bachelors,7,5,4,0,1,100.0,3,1,0,0,4,80271,0,0
EMP008288,EMP005466,Engineering,IC1,Masters,3,1,4,1,1,100.0,4,1,1,0,4,68818,0,0
EMP000011,EMP006590,Customer Success,IC1,Associates,25,13,3,0,1,100.0,4,4,3,0,3,112659,0,0
EMP006621,EMP009124,Sales,IC2,Bachelors,5,1,4,0,2,0.0,4,2,0,1,4,88985,0,0
EMP005869,EMP005466,Engineering,IC1,Other,6,1,4,1,1,100.0,3,2,1,0,3,72530,0,0
EMP003662,EMP009124,Sales,IC1,Bachelors,8,2,2,0,1,100.0,2,2,3,0,0,78537,0,0
EMP008091,EMP001858,Marketing,IC1,Masters,3,0,4,0,1,100.0,5,0,4,0,4,71856,0,1
EMP000094,EMP009124,Sales,IC1,Bachelors,20,11,3,0,1,0.0,2,9,1,0,5,104479,0,1
EMP001447,EMP005466,Engineering,IC1,Bachelors,11,7,3,0,1,100.0,3,3,1,0,2,86125,0,0
EMP001834,EMP005466,Engineering,IC3,Bachelors,11,3,3,0,3,33.33,3,1,0,0,0,110802,0,0
EMP007732,EMP000122,Product,M1,Other,4,1,3,0,4,100.0,3,3,0,0,2,117626,0,0
EMP004880,EMP001858,Marketing,IC3,Bachelors,7,1,4,0,3,0.0,5,1,2,0,6,100531,0,0
EMP008615,EMP001858,Marketing,IC2,Bachelors,3,1,5,0,2,100.0,5,1,1,1,4,80798,0,0
EMP002253,EMP000052,Sales,M1,Bachelors,10,5,3,0,4,100.0,4,2,0,0,6,140615,0,0
EMP000293,EMP000052,Sales,M1,Other,16,9,4,0,4,25.0,4,1,1,0,6,142598,0,0
EMP007904,EMP000003,Engineering,M2,Bachelors,4,0,4,0,4,50.0,5,1,4,0,4,149418,0,0
EMP004598,EMP005466,Engineering,IC3,Associates,7,3,4,0,3,100.0,4,0,1,0,2,94677,0,0
EMP005607,EMP004444,Product,IC2,Bachelors,6,4,3,0,2,100.0,2,3,0,0,4,86926,0,0
EMP005765,EMP004444,Product,IC1,Other,6,3,4,0,1,100.0,3,1,1,0,4,76818,0,0
EMP004418,EMP009124,Sales,IC3,Bachelors,7,5,2,0,3,66.67,3,1,2,0,4,96717,0,0
EMP009165,EMP001858,Marketing,IC1,Bachelors,1,0,3,0,1,100.0,2,0,1,0,4,69830,0,0
EMP007761,EMP009124,Sales,IC2,Other,4,2,4,0,2,50.0,5,1,0,1,1,84001,0,0
EMP004376,EMP001858,Marketing,IC2,Bachelors,7,4,4,0,2,50.0,5,2,1,0,0,91107,0,0
EMP009539,EMP008371,Finance,IC2,Bachelors,0,0,0,0,2,0.0,0,0,0,0,0,73405,0,0
EMP008908,EMP000122,Product,M3,Masters,2,1,3,0,6,100.0,4,3,4,0,5,175194,0,0
EMP002184,EMP003750,Operations,IC1,Bachelors,10,7,1,0,1,100.0,1,5,2,0,1,81437,0,0
EMP004865,EMP000003,Engineering,M1,Bachelors,7,2,3,0,4,50.0,2,2,2,0,9,134961,0,0
EMP008584,EMP004444,Product,IC3,Other,3,1,3,0,3,100.0,3,1,2,0,5,93490,0,0
EMP008365,EMP000547,Finance,IC4,Bachelors,3,1,4,0,4,75.0,3,0,0,0,4,104821,0,1
EMP005016,EMP003750,Operations,IC2,Bachelors,6,3,3,0,2,100.0,4,2,1,0,2,89771,0,0
EMP009189,EMP000002,Marketing,IC4,Bachelors,0,0,0,0,4,0.0,0,0,0,0,0,102957,0,0
EMP005815,EMP000002,Marketing,M1,Masters,6,3,2,0,4,100.0,2,2,3,1,2,130783,0,0
EMP007624,EMP003750,Operations,IC3,Masters,4,2,4,0,3,100.0,2,2,4,0,1,90512,0,1
EMP005649,EMP009124,Sales,IC2,Masters,6,1,4,0,2,100.0,4,1,1,0,1,84420,0,0
EMP008864,EMP000547,Finance,M1,Masters,2,0,4,0,4,75.0,4,0,0,0,6,124697,0,0
EMP007107,EMP008668,Engineering,IC4,Bachelors,4,2,2,0,4,75.0,2,0,1,0,4,99610,0,0
EMP002702,EMP000002,Marketing,M1,Masters,9,5,3,0,4,75.0,3,1,1,0,5,138775,0,0
EMP002418,EMP000122,Product,M2,Bachelors,10,5,3,0,4,50.0,3,5,1,0,1,165952,0,0
EMP009029,EMP000052,Sales,IC4,Bachelors,1,0,4,3,4,50.0,4,0,1,0,4,99827,0,0
EMP007206,EMP000001,Operations,M1,Masters,4,1,4,0,4,100.0,4,0,3,0,10,124235,0,0
EMP003383,EMP000002,Marketing,M2,Associates,8,5,4,0,4,25.0,4,0,0,0,5,148553,0,1
EMP006751,EMP008961,HR,IC4,Bachelors,5,3,3,0,4,0.0,3,2,3,0,3,105531,0,0
EMP007947,EMP005865,Marketing,IC4,Associates,3,2,4,0,4,100.0,4,1,0,0,4,103125,0,0
EMP005651,EMP003750,Operations,IC3,Associates,6,2,3,0,3,100.0,2,2,3,0,4,92527,0,0
EMP001806,EMP003750,Operations,IC1,Bachelors,11,3,4,0,1,100.0,4,3,0,0,2,91591,0,0
EMP001632,EMP004042,HR,IC3,Bachelors,11,3,3,0,3,100.0,3,2,1,1,4,102252,0,0
EMP001510,EMP002462,Sales,IC4,Bachelors,11,8,4,0,4,50.0,5,3,0,0,8,120892,0,0
EMP005122,EMP000146,Legal,M2,Bachelors,6,3,4,0,4,50.0,4,1,1,0,6,161682,0,1
EMP008878,EMP004042,HR,IC2,Bachelors,2,0,3,0,2,100.0,3,1,1,0,2,77450,0,0
EMP005428,EMP009124,Sales,IC2,Masters,6,1,5,2,2,100.0,5,0,2,0,1,82735,0,0
EMP003747,EMP000002,Marketing,M2,Associates,8,6,4,0,4,75.0,5,1,0,0,3,162726,0,0
EMP007266,EMP005466,Engineering,IC1,Masters,4,2,3,0,1,100.0,3,0,1,0,2,71033,0,0
EMP004378,EMP004042,HR,IC1,Masters,7,1,4,0,1,100.0,5,2,2,0,0,81614,0,0
EMP003729,EMP000052,Sales,M1,Bachelors,8,3,3,1,4,75.0,4,4,0,1,1,138389,0,1
EMP006427,EMP001858,Marketing,IC3,Other,5,2,1,0,3,33.33,1,1,0,0,4,91378,0,0
EMP002234,EMP008668,Engineering,IC4,Other,10,3,5,0,4,25.0,5,5,2,0,3,122726,0,0
EMP005803,EMP002417,Customer Success,IC4,Bachelors,6,1,3,0,4,75.0,4,3,1,0,4,111993,0,0
EMP003380,EMP000547,Finance,M2,Other,8,4,4,0,4,75.0,5,0,0,0,5,147478,0,0
EMP004901,EMP000052,Sales,M1,Bachelors,7,2,4,0,4,75.0,3,4,0,0,7,122102,0,0
EMP000701,EMP009124,Sales,IC3,Bachelors,14,2,3,0,3,100.0,4,4,1,0,4,115281,0,0
EMP006179,EMP000003,Engineering,M2,Masters,5,3,4,0,4,75.0,5,1,1,1,5,149359,0,0
EMP007714,EMP008668,Engineering,IC4,Bachelors,4,2,4,0,4,100.0,5,2,0,0,3,108992,0,0
EMP006142,EMP005466,Engineering,IC3,Associates,5,2,3,0,3,66.67,3,1,2,0,1,99496,0,0
EMP003667,EMP004444,Product,IC1,Other,8,4,4,0,1,100.0,4,0,0,1,3,76210,0,0
EMP006410,EMP000052,Sales,M2,Masters,5,2,4,1,4,50.0,4,0,6,0,3,150511,0,0
EMP008062,EMP004444,Product,IC2,Bachelors,3,1,3,0,2,50.0,3,1,0,0,1,77609,0,1
EMP003704,EMP004042,HR,IC2,Masters,8,4,1,0,2,100.0,3,5,0,0,2,89770,0,0
EMP003013,EMP008371,Finance,IC2,Masters,9,4,4,0,2,100.0,3,5,2,0,1,96793,0,0
EMP002376,EMP009124,Sales,IC1,Other,10,2,3,0,1,100.0,2,0,1,0,3,89776,0,0
EMP006393,EMP005466,Engineering,IC1,Masters,5,1,4,0,1,100.0,4,2,1,0,1,74497,0,0
EMP005314,EMP003750,Operations,IC2,Bachelors,6,2,4,0,2,100.0,4,3,1,0,3,88532,0,0
EMP001703,EMP004444,Product,IC1,Bachelors,11,4,3,0,1,100.0,4,6,1,0,3,84088,0,0
EMP006367,EMP001858,Marketing,IC3,Bachelors,5,1,3,0,3,33.33,3,0,0,0,2,90587,0,0
EMP006852,EMP003750,Operations,IC1,Bachelors,5,1,4,2,1,100.0,3,4,0,0,3,70268,0,0
EMP007766,EMP000267,HR,IC4,Bachelors,4,2,2,0,4,75.0,3,0,4,0,2,109264,0,1
EMP009415,EMP005466,Engineering,IC2,Masters,0,0,0,0,2,0.0,0,0,0,0,0,75209,0,0
EMP001672,EMP001858,Marketing,IC3,Masters,11,7,3,0,3,33.33,4,1,1,0,2,106200,0,1
EMP003210,EMP005466,Engineering,IC3,Bachelors,8,5,2,0,3,100.0,3,1,2,0,2,99315,0,0
EMP003743,EMP000122,Product,M2,Masters,8,3,4,0,4,75.0,4,1,0,0,1,158180,0,1
EMP002824,EMP005466,Engineering,IC3,Associates,9,5,4,0,3,100.0,5,5,0,1,5,105540,0,0
EMP003980,EMP004444,Product,IC1,Bachelors,8,4,5,0,1,0.0,5,3,0,0,2,77246,0,0
EMP005958,EMP005466,Engineering,IC1,Masters,6,1,4,0,1,100.0,3,2,1,0,3,72017,0,0
EMP003539,EMP009124,Sales,IC3,Masters,8,3,4,0,3,66.67,5,5,0,0,5,105267,0,0
EMP008851,EMP006562,Finance,IC4,Bachelors,2,0,4,0,4,0.0,4,3,1,0,3,95897,0,0
