employee_id,manager_id,department,role_level,education_level,years_in_company,years_in_role,performance_rating,awards,kpis_count,kpis_achieved_pct,peer_review_score,training_courses_completed,certification_count,mentorship_participation,projects_delivered,salary,performance_intervention,promoted,prediction_promoted,box_category,potential
EMP001019,EMP009124,Sales,IC2,Bachelors,13,6,3,0,2,100.0,3,0,0,0,3,100825,0,0,0,Low Potential / Moderate Performance,0.13717388927555724
EMP009114,EMP001858,Marketing,IC2,Bachelors,1,0,2,0,2,0.0,4,0,1,0,3,76393,0,0,1,High Potential / Low Performance,0.2533949718028659
EMP006196,EMP001858,Marketing,IC3,Associates,5,1,4,0,3,100.0,5,1,0,0,5,92589,0,0,1,Moderate Potential / High Performance,0.16385687378000405
EMP003762,EMP004042,HR,IC1,Bachelors,8,4,4,0,1,0.0,4,0,0,0,1,78177,0,0,1,High Potential / High Performance,0.24406776339644407
EMP008501,EMP001858,Marketing,IC2,Bachelors,3,1,3,0,2,100.0,3,1,0,0,2,76286,0,0,1,Low Potential / Moderate Performance,0.14355142153639552
EMP001104,EMP008371,Finance,IC1,Bachelors,12,9,2,0,1,100.0,3,8,2,0,0,87672,0,0,1,Moderate Potential / Low Performance,0.15985193045647478
EMP008217,EMP005466,Engineering,IC2,Masters,3,1,5,0,2,0.0,4,0,2,0,2,81219,0,0,1,High Potential / High Performance,0.25715007185718985
EMP007179,EMP009124,Sales,IC1,Bachelors,4,0,4,0,1,100.0,4,2,1,0,3,75456,0,1,1,Moderate Potential / High Performance,0.16448567727009336
EMP008282,EMP005466,Engineering,IC2,Bachelors,3,1,3,1,2,100.0,4,0,4,0,4,81408,0,0,1,Moderate Potential / Moderate Performance,0.17463893999247868
EMP003678,EMP001858,Marketing,IC1,Masters,8,2,2,0,1,0.0,1,3,3,0,3,81422,0,1,1,Moderate Potential / Low Performance,0.19216184191483102
EMP004476,EMP000002,Marketing,M2,Associates,7,3,3,2,4,0.0,4,1,0,0,3,158756,0,1,1,High Potential / Moderate Performance,0.26591443266044584
EMP005460,EMP000034,Customer Success,M1,Bachelors,6,3,3,0,4,0.0,3,2,2,0,3,120587,0,0,1,High Potential / Moderate Performance,0.22878447746389755
EMP003149,EMP008472,Data Analytics,IC3,Bachelors,9,4,5,0,3,100.0,4,5,0,0,6,104714,0,0,1,Moderate Potential / High Performance,0.16656904350873103
EMP002615,EMP000001,Operations,IC4,Bachelors,9,6,3,0,4,75.0,4,1,0,0,7,114638,0,0,1,Moderate Potential / Moderate Performance,0.1772445074374732
EMP002883,EMP003750,Operations,IC1,Bachelors,9,3,4,0,1,100.0,5,3,1,0,0,85166,0,0,1,Moderate Potential / High Performance,0.19021670698531956
EMP005866,EMP001858,Marketing,IC1,High School,6,2,4,0,1,100.0,5,1,1,0,4,80105,0,0,1,Moderate Potential / High Performance,0.15418559475410953
EMP006915,EMP008668,Engineering,IC4,Masters,5,2,5,1,4,100.0,5,1,1,1,2,103872,0,0,1,High Potential / High Performance,0.2083673641904622
EMP001569,EMP009124,Sales,IC3,Associates,11,5,2,0,3,0.0,1,3,0,1,3,107592,0,0,1,Moderate Potential / Low Performance,0.1612751732652583
EMP000218,EMP008371,Finance,IC2,Other,17,7,4,0,2,100.0,4,2,1,0,4,111935,0,0,1,Moderate Potential / High Performance,0.15053578726034608
EMP001938,EMP009124,Sales,IC1,Bachelors,10,3,3,1,1,100.0,1,2,2,0,2,89264,0,0,0,Low Potential / Moderate Performance,0.11986529745507056
EMP007952,EMP000122,Product,M1,Bachelors,3,1,5,0,4,100.0,5,1,3,0,5,127186,0,0,1,Moderate Potential / High Performance,0.18250079688497012
EMP008430,EMP000547,Finance,M1,Bachelors,3,1,3,0,4,100.0,1,2,2,0,4,116635,0,0,0,Low Potential / Moderate Performance,0.11161765382711533
EMP001035,EMP009124,Sales,IC1,High School,13,7,4,0,1,100.0,4,4,0,0,8,95159,0,0,0,Low Potential / High Performance,0.13622536067600982
EMP003027,EMP005466,Engineering,IC3,Masters,9,2,2,0,3,0.0,3,9,1,0,7,106672,0,0,1,High Potential / Low Performance,0.2663426709754958
EMP002345,EMP005466,Engineering,IC2,Masters,10,7,3,0,2,100.0,4,7,0,0,1,92852,0,0,1,Moderate Potential / Moderate Performance,0.18745395924728797
EMP007581,EMP006590,Customer Success,IC1,Bachelors,4,2,4,0,1,100.0,5,1,1,0,7,77869,0,0,1,Moderate Potential / High Performance,0.17960907613165997
EMP007659,EMP005466,Engineering,IC2,Bachelors,4,2,4,0,2,100.0,5,0,1,0,2,86946,0,0,1,Moderate Potential / High Performance,0.18080095704803012
EMP000907,EMP000003,Engineering,M1,Bachelors,13,8,5,0,4,100.0,5,3,1,0,8,148113,0,0,1,Moderate Potential / High Performance,0.18012249688536316
EMP008792,EMP000002,Marketing,IC4,Masters,2,0,4,0,4,25.0,5,0,3,0,1,106913,0,0,1,High Potential / High Performance,0.26807767298237994
EMP008187,EMP002417,Customer Success,IC4,Bachelors,3,0,2,0,4,25.0,2,0,4,0,4,99187,0,1,1,Moderate Potential / Low Performance,0.1788949365948621
EMP005688,EMP000052,Sales,M1,Associates,6,4,4,2,4,25.0,4,3,2,0,9,124545,0,1,1,High Potential / High Performance,0.23820803547219632
EMP005941,EMP001858,Marketing,IC1,Bachelors,6,3,3,0,1,0.0,3,1,0,0,2,72776,0,1,1,High Potential / Moderate Performance,0.22253287690314508
EMP002868,EMP009124,Sales,IC3,Bachelors,9,4,4,0,3,100.0,3,0,1,0,3,99046,0,0,0,Low Potential / High Performance,0.13729864542369474
EMP004599,EMP004444,Product,IC3,Other,7,4,4,0,3,100.0,5,5,1,0,7,101358,0,0,1,Moderate Potential / High Performance,0.1816098751972774
EMP006161,EMP005466,Engineering,IC3,Associates,5,3,3,0,3,100.0,3,0,0,0,5,96890,0,0,0,Low Potential / Moderate Performance,0.12341407404662749
EMP002336,EMP005466,Engineering,IC3,Bachelors,10,6,2,0,3,33.33,2,1,0,0,2,103367,0,0,1,Moderate Potential / Low Performance,0.17018377495572015
EMP001794,EMP004444,Product,IC3,Masters,11,6,3,0,3,100.0,2,6,0,1,1,106707,0,0,1,Low Potential / Moderate Performance,0.14271507592290072
EMP004348,EMP000002,Marketing,M1,Bachelors,7,4,4,0,4,0.0,3,0,4,0,6,124898,0,0,1,High Potential / High Performance,0.2161155145947576
EMP003953,EMP008961,HR,IC4,Other,8,1,5,0,4,100.0,5,2,3,0,4,110738,0,0,1,Moderate Potential / High Performance,0.1759703994786386
EMP000853,EMP009124,Sales,IC2,Bachelors,13,9,4,0,2,100.0,5,3,2,0,3,101162,0,0,1,Moderate Potential / High Performance,0.1839052388193607
EMP003101,EMP003750,Operations,IC3,Masters,9,5,2,0,3,33.33,2,4,1,0,4,107155,0,1,1,Moderate Potential / Low Performance,0.18865349117148755
EMP001747,EMP004042,HR,IC2,Masters,11,8,3,0,2,100.0,3,6,1,0,1,98434,0,0,1,Moderate Potential / Moderate Performance,0.16135856974631418
EMP007580,EMP002462,Sales,IC4,Bachelors,4,3,1,0,4,100.0,1,0,2,0,5,105401,0,0,0,Low Potential / Low Performance,0.10875606959888391
EMP007282,EMP007415,Legal,IC3,Masters,4,1,4,0,3,100.0,2,2,1,0,6,90723,0,0,0,Low Potential / High Performance,0.13162453561323265
EMP008461,EMP008371,Finance,IC1,Masters,3,0,4,0,1,0.0,3,2,1,0,2,70575,0,0,1,High Potential / High Performance,0.23833885741502361
EMP004943,EMP005865,Marketing,IC4,Associates,7,2,2,0,4,0.0,1,1,1,0,3,114694,0,0,1,Moderate Potential / Low Performance,0.15875000333046166
EMP005170,EMP004444,Product,IC2,Bachelors,6,4,3,0,2,50.0,2,4,1,0,3,83363,0,0,1,Moderate Potential / Moderate Performance,0.16438235450499014
EMP004904,EMP008668,Engineering,IC4,Masters,7,5,3,0,4,100.0,2,5,4,0,1,106789,0,0,1,Low Potential / Moderate Performance,0.1423787775111982
EMP001598,EMP008371,Finance,IC1,Bachelors,11,5,4,1,1,100.0,3,1,3,0,2,91995,0,0,1,Moderate Potential / High Performance,0.15135730727125743
EMP000748,EMP001858,Marketing,IC1,Bachelors,14,8,3,0,1,100.0,4,5,0,0,5,89019,0,0,1,Moderate Potential / Moderate Performance,0.16755117300436334
EMP002139,EMP000003,Engineering,M2,Associates,10,3,5,0,4,50.0,5,1,1,0,4,155124,0,0,1,High Potential / High Performance,0.20380274323841338
EMP000348,EMP000547,Finance,M1,Masters,16,5,4,0,4,75.0,4,6,1,1,4,144660,0,0,1,High Potential / High Performance,0.20495705768518274
EMP003371,EMP009124,Sales,IC3,Other,8,5,3,0,3,100.0,3,1,4,0,3,103462,0,0,0,Low Potential / Moderate Performance,0.13395162203370697
EMP009003,EMP002462,Sales,IC4,High School,2,0,4,0,4,50.0,3,0,0,0,3,105390,0,1,1,Moderate Potential / High Performance,0.14967147512045664
EMP006936,EMP001858,Marketing,IC1,Bachelors,5,3,4,0,1,100.0,4,2,0,0,2,74706,0,0,1,Moderate Potential / High Performance,0.16263277995285277
EMP006969,EMP000002,Marketing,M1,Bachelors,5,1,3,0,4,75.0,4,1,1,0,2,117772,0,0,1,Moderate Potential / Moderate Performance,0.18587617858181776
EMP008345,EMP008371,Finance,IC2,Bachelors,3,1,3,0,2,0.0,4,0,2,0,0,83081,0,0,1,High Potential / Moderate Performance,0.252551911926607
EMP007363,EMP001858,Marketing,IC1,Masters,4,2,4,0,1,0.0,4,0,2,0,2,68773,0,0,1,High Potential / High Performance,0.2583967715851709
EMP001966,EMP008371,Finance,IC1,Associates,10,3,3,0,1,100.0,3,0,2,0,3,87863,0,0,0,Low Potential / Moderate Performance,0.12408310351710436
EMP008726,EMP000003,Engineering,M1,Masters,2,0,3,0,4,75.0,3,3,4,0,4,122158,0,0,1,Moderate Potential / Moderate Performance,0.17866261891382884
EMP003046,EMP000547,Finance,M1,Other,9,4,3,0,4,100.0,1,4,0,0,0,127737,0,0,0,Low Potential / Moderate Performance,0.10910733303923797
EMP008538,EMP008371,Finance,IC1,Bachelors,3,1,4,0,1,100.0,3,0,1,0,1,68727,0,0,0,Low Potential / High Performance,0.13948381012314262
EMP007933,EMP005466,Engineering,IC2,Masters,3,0,3,0,2,50.0,3,2,3,0,5,79889,0,0,1,Moderate Potential / Moderate Performance,0.19348600286168602
EMP004951,EMP009124,Sales,IC1,Masters,7,3,3,1,1,100.0,3,3,3,0,1,81715,0,0,1,Moderate Potential / Moderate Performance,0.17009567133138573
EMP002021,EMP005466,Engineering,IC1,Masters,10,6,3,0,1,100.0,2,1,0,0,0,81174,0,0,0,Low Potential / Moderate Performance,0.1302183590454169
EMP008047,EMP000547,Finance,IC4,Masters,3,0,4,2,4,100.0,4,1,1,0,3,102160,0,0,1,High Potential / High Performance,0.20215282308922833
EMP000764,EMP000001,Operations,M1,Masters,13,3,4,0,4,100.0,4,4,1,0,3,145820,0,0,1,Moderate Potential / High Performance,0.1796848203602333
EMP007803,EMP000044,Data Analytics,M2,Bachelors,4,1,3,0,4,75.0,2,4,0,0,3,142041,0,0,1,Moderate Potential / Moderate Performance,0.150161437142626
EMP001624,EMP008961,HR,IC4,Bachelors,11,4,3,0,4,75.0,4,7,1,0,4,121914,0,0,1,High Potential / Moderate Performance,0.200442533890373
EMP001223,EMP004042,HR,IC3,Masters,12,4,2,0,3,66.67,2,3,1,0,5,111741,0,1,1,Moderate Potential / Low Performance,0.15945770132408912
EMP002407,EMP009124,Sales,IC1,Associates,10,4,5,0,1,0.0,5,0,0,0,3,84253,0,0,1,High Potential / High Performance,0.2440170870008909
EMP003856,EMP005466,Engineering,IC3,Bachelors,8,3,2,0,3,100.0,2,1,2,0,3,96180,0,0,0,Low Potential / Low Performance,0.12615728896896836
EMP003707,EMP000052,Sales,M1,Masters,8,5,4,0,4,100.0,4,3,2,0,10,123628,0,0,1,Moderate Potential / High Performance,0.17043830898223916
EMP004477,EMP009124,Sales,IC3,Bachelors,7,1,3,0,3,100.0,2,2,0,0,7,94447,0,0,0,Low Potential / Moderate Performance,0.12523396025895006
EMP006364,EMP004444,Product,IC1,Masters,5,2,3,0,1,100.0,4,0,1,0,1,73873,0,0,1,Moderate Potential / Moderate Performance,0.17000920322812915
EMP005345,EMP006562,Finance,IC4,Bachelors,6,1,4,0,4,100.0,4,1,2,0,2,112842,0,0,1,Moderate Potential / High Performance,0.16350982260173527
EMP007559,EMP005466,Engineering,IC2,Masters,4,0,1,0,2,100.0,3,5,1,0,1,85384,0,0,1,Moderate Potential / Low Performance,0.1689322778585378
EMP000709,EMP005466,Engineering,IC3,Bachelors,14,9,3,0,3,33.33,2,2,1,0,6,109161,0,0,1,Moderate Potential / Moderate Performance,0.16607674896696994
EMP000510,EMP000732,Operations,IC4,Other,15,11,3,0,4,25.0,3,3,1,0,3,132204,0,1,1,Moderate Potential / Moderate Performance,0.19033782822891415
EMP003161,EMP005466,Engineering,IC3,Masters,9,2,4,0,3,66.67,4,4,1,0,5,103995,0,0,1,High Potential / High Performance,0.20627438431525807
EMP007552,EMP003750,Operations,IC1,Bachelors,4,2,3,0,1,100.0,4,1,0,0,1,72259,0,0,1,Moderate Potential / Moderate Performance,0.16341402940711575
EMP006352,EMP000003,Engineering,M1,Masters,5,2,3,0,4,75.0,2,1,4,0,2,131528,0,0,1,Moderate Potential / Moderate Performance,0.15119567516847665
EMP004251,EMP004444,Product,IC3,Associates,7,2,4,0,3,33.33,4,2,0,1,3,102173,0,0,1,High Potential / High Performance,0.1985155745795752
EMP005093,EMP009124,Sales,IC2,High School,6,2,3,0,2,50.0,3,0,0,0,3,87402,0,1,1,Moderate Potential / Moderate Performance,0.1493011295622209
EMP008035,EMP009124,Sales,IC1,Bachelors,3,1,4,1,1,100.0,3,0,1,0,2,68768,0,1,1,Moderate Potential / High Performance,0.1509714371814209
EMP007619,EMP000003,Engineering,M1,Masters,4,1,4,1,4,100.0,5,1,1,0,5,125748,0,0,1,High Potential / High Performance,0.2101115460000468
EMP005293,EMP000003,Engineering,IC4,Other,6,3,3,0,4,75.0,4,1,1,0,0,111236,0,0,1,Moderate Potential / Moderate Performance,0.17537185660244847
EMP005799,EMP003750,Operations,IC3,Masters,6,4,4,0,3,66.67,4,2,1,0,5,94752,0,0,1,Moderate Potential / High Performance,0.19786459880985977
EMP003882,EMP004444,Product,IC3,Bachelors,8,5,3,0,3,100.0,4,1,0,0,3,102300,0,1,1,Moderate Potential / Moderate Performance,0.16092408018490684
EMP008920,EMP000001,Operations,M1,Bachelors,2,0,3,0,4,75.0,3,1,0,0,5,120408,0,0,1,Moderate Potential / Moderate Performance,0.16164227138182807
EMP000712,EMP005466,Engineering,IC1,Bachelors,14,3,4,0,1,100.0,4,3,1,0,2,89756,0,0,1,Moderate Potential / High Performance,0.16575247682463237
EMP006492,EMP000034,Customer Success,M1,High School,5,1,3,0,4,75.0,4,0,1,1,1,122463,0,0,1,Moderate Potential / Moderate Performance,0.15568545023637942
EMP009139,EMP003750,Operations,IC3,Masters,1,0,2,0,3,100.0,4,1,5,0,7,91980,0,0,1,Moderate Potential / Low Performance,0.17489009000119848
EMP005827,EMP003750,Operations,IC1,Masters,6,4,4,0,1,100.0,2,0,0,0,3,75404,0,0,0,Low Potential / High Performance,0.12570153249388297
EMP004641,EMP005466,Engineering,IC2,Bachelors,7,3,5,1,2,100.0,5,6,0,0,1,87206,0,0,1,High Potential / High Performance,0.2127817517780597
EMP000713,EMP004444,Product,IC3,Associates,14,5,4,0,3,100.0,4,4,0,0,2,109900,0,0,1,Moderate Potential / High Performance,0.15026988336558678
EMP001246,EMP005865,Marketing,IC4,Associates,12,8,3,1,4,100.0,1,1,0,0,9,117352,0,1,0,Low Potential / Moderate Performance,0.09970283812709783
EMP004103,EMP000002,Marketing,M1,Bachelors,7,2,3,0,4,100.0,3,0,0,0,3,128649,0,0,1,Low Potential / Moderate Performance,0.1412171125434016
EMP002276,EMP008371,Finance,IC1,Other,10,4,4,0,1,100.0,5,5,1,0,2,89901,0,0,1,Moderate Potential / High Performance,0.18411737085491087
EMP005144,EMP009124,Sales,IC3,Bachelors,6,1,3,0,3,33.33,4,0,3,0,4,94492,0,1,1,High Potential / Moderate Performance,0.2171986014208977
EMP000716,EMP009124,Sales,IC3,Masters,14,4,4,1,3,100.0,2,8,2,0,5,108238,0,0,1,Moderate Potential / High Performance,0.15779443260851128
EMP002185,EMP000003,Engineering,M1,Bachelors,10,2,4,0,4,100.0,3,3,0,0,4,136601,0,0,1,Moderate Potential / High Performance,0.14626027962802826
EMP002246,EMP008371,Finance,IC1,Masters,10,5,3,0,1,100.0,2,4,1,0,3,84561,0,0,0,Low Potential / Moderate Performance,0.1365289223149313
EMP003609,EMP000052,Sales,M2,Other,8,5,3,0,4,50.0,3,2,1,1,2,149140,0,0,1,Moderate Potential / Moderate Performance,0.17360272670461613
EMP008813,EMP004444,Product,IC2,Masters,2,1,4,0,2,100.0,4,1,1,0,3,79661,0,0,1,Moderate Potential / High Performance,0.17060526193433367
EMP003039,EMP009124,Sales,IC1,Masters,9,4,2,0,1,0.0,2,5,2,0,2,84186,1,1,1,High Potential / Low Performance,0.223511409769751
EMP001661,EMP000267,HR,IC4,Masters,11,6,3,0,4,0.0,4,2,1,0,1,119960,0,0,1,High Potential / Moderate Performance,0.2681123102360759
EMP000213,EMP005466,Engineering,IC2,Bachelors,17,8,3,0,2,100.0,3,4,0,0,1,112275,0,0,1,Moderate Potential / Moderate Performance,0.1471033822491184
EMP008837,EMP005466,Engineering,IC1,Bachelors,2,1,2,0,1,100.0,2,2,2,0,2,71189,0,0,0,Low Potential / Low Performance,0.1293379348896692
EMP004526,EMP004444,Product,IC2,Associates,7,3,3,0,2,100.0,3,2,2,0,2,87801,0,0,0,Low Potential / Moderate Performance,0.12963835068988902
EMP001011,EMP008668,Engineering,IC4,PhD,13,6,1,0,4,100.0,3,7,4,1,3,120669,0,0,1,Moderate Potential / Low Performance,0.1802953949636808
EMP000324,EMP005466,Engineering,IC2,Bachelors,16,10,1,0,2,0.0,1,4,3,0,1,106421,0,0,1,Moderate Potential / Low Performance,0.18313301058199538
EMP003326,EMP000052,Sales,M3,Masters,8,4,1,0,6,66.67,1,1,1,0,4,197725,0,0,0,Low Potential / Low Performance,0.1389200096530789
EMP006330,EMP009124,Sales,IC1,Associates,5,2,4,0,1,100.0,3,0,0,0,3,73410,0,0,0,Low Potential / High Performance,0.12249345789437224
EMP003289,EMP000052,Sales,M2,Masters,8,3,3,0,4,25.0,2,3,2,0,1,162904,0,0,1,Moderate Potential / Moderate Performance,0.19627138869864036
EMP000335,EMP002462,Sales,IC4,Other,16,10,3,0,4,75.0,4,5,1,0,4,134353,0,0,1,Moderate Potential / Moderate Performance,0.17894320862399615
EMP003423,EMP006562,Finance,IC4,Bachelors,8,5,4,0,4,100.0,3,2,1,1,7,116484,0,0,0,Low Potential / High Performance,0.13968236378356166
EMP003650,EMP005466,Engineering,IC3,High School,8,1,4,0,3,100.0,2,0,0,0,5,103334,0,0,0,Low Potential / High Performance,0.10073791743301092
EMP002456,EMP000002,Marketing,M1,Bachelors,9,6,4,0,4,25.0,4,2,0,0,4,137834,0,1,1,High Potential / High Performance,0.2250218105385577
EMP000234,EMP000052,Sales,M1,Associates,17,8,3,0,4,50.0,3,3,3,0,1,151940,0,1,1,Moderate Potential / Moderate Performance,0.16563868396951376
EMP002448,EMP003750,Operations,IC1,Bachelors,10,4,3,0,1,100.0,3,1,1,0,5,84355,0,0,0,Low Potential / Moderate Performance,0.1395334656376569
EMP007284,EMP000002,Marketing,M2,Associates,4,0,2,0,4,0.0,2,0,0,0,0,154688,0,0,1,Moderate Potential / Low Performance,0.18256613374495495
EMP005695,EMP000002,Marketing,M1,Masters,6,2,3,0,4,50.0,3,0,1,0,1,119904,0,0,1,Moderate Potential / Moderate Performance,0.18966091226008777
EMP006759,EMP005466,Engineering,IC2,Associates,5,1,5,0,2,100.0,5,0,1,0,6,84390,0,0,1,Moderate Potential / High Performance,0.15800096220171697
EMP003320,EMP003750,Operations,IC1,Masters,8,1,3,0,1,100.0,3,2,4,0,5,81316,0,0,1,Moderate Potential / Moderate Performance,0.15318371664753552
EMP005193,EMP009124,Sales,IC2,Other,6,3,2,0,2,0.0,2,1,1,0,5,85622,0,1,1,Moderate Potential / Low Performance,0.1873519080646081
EMP002847,EMP001858,Marketing,IC3,Masters,9,6,2,0,3,100.0,2,5,2,0,1,98929,0,0,1,Low Potential / Low Performance,0.14265923420447393
EMP004238,EMP000001,Operations,M1,Bachelors,7,3,2,0,4,50.0,2,1,0,0,3,134286,0,1,1,Moderate Potential / Low Performance,0.16021339669986515
EMP001685,EMP008371,Finance,IC1,Bachelors,11,4,4,0,1,100.0,5,2,0,0,6,82663,0,0,1,Moderate Potential / High Performance,0.18146397354746155
EMP001594,EMP005466,Engineering,IC3,Bachelors,11,5,4,0,3,100.0,4,2,1,0,6,111750,0,0,1,Moderate Potential / High Performance,0.15984084315761998
EMP004907,EMP008371,Finance,IC2,Bachelors,7,2,3,0,2,100.0,3,3,0,0,1,92214,0,1,1,Moderate Potential / Moderate Performance,0.14863207340562545
EMP003754,EMP009124,Sales,IC1,Bachelors,8,2,4,0,1,100.0,4,4,2,1,5,81442,0,0,1,Moderate Potential / High Performance,0.1676081385713428
EMP006384,EMP006562,Finance,IC4,Other,5,3,5,0,4,75.0,5,0,0,0,0,111009,0,0,1,Moderate Potential / High Performance,0.1907562171517936
EMP000775,EMP005466,Engineering,IC1,Masters,13,4,3,0,1,100.0,3,8,6,0,1,94284,0,0,1,Moderate Potential / Moderate Performance,0.17100960432817788
EMP001409,EMP001858,Marketing,IC3,Bachelors,12,8,5,0,3,100.0,5,2,1,0,7,104500,0,0,1,Moderate Potential / High Performance,0.17666090752841018
EMP000872,EMP008371,Finance,IC1,Bachelors,13,6,3,0,1,100.0,4,3,1,0,0,92830,0,0,1,Moderate Potential / Moderate Performance,0.16706416428349954
EMP004101,EMP005466,Engineering,IC2,Bachelors,7,5,4,1,2,50.0,4,2,0,0,4,89194,0,0,1,High Potential / High Performance,0.21702850320245756
EMP001264,EMP005466,Engineering,IC3,Other,12,7,2,1,3,100.0,2,3,0,0,3,113546,0,0,0,Low Potential / Low Performance,0.13139849778885143
EMP004843,EMP000002,Marketing,M2,Other,7,5,4,0,4,100.0,4,2,0,0,5,152905,0,0,1,Moderate Potential / High Performance,0.1530778581079973
EMP003354,EMP000052,Sales,M1,Bachelors,8,4,4,0,4,75.0,3,1,0,1,3,134801,0,1,1,Moderate Potential / High Performance,0.15789789909759314
EMP001531,EMP005865,Marketing,IC4,Masters,11,6,4,0,4,50.0,5,0,2,1,5,113305,0,0,1,High Potential / High Performance,0.23209029847480664
EMP007132,EMP000003,Engineering,M1,Bachelors,4,1,2,0,4,75.0,2,2,0,0,2,122627,0,0,1,Moderate Potential / Low Performance,0.1470834592988897
EMP001221,EMP005466,Engineering,IC2,Bachelors,12,5,4,0,2,100.0,4,2,2,0,4,100058,0,0,1,Moderate Potential / High Performance,0.16092203464870522
EMP001454,EMP008371,Finance,IC3,Masters,11,4,5,0,3,100.0,4,4,0,0,3,106759,0,0,1,Moderate Potential / High Performance,0.1750951052982406
EMP000409,EMP003750,Operations,IC2,Masters,15,4,4,0,2,100.0,4,6,1,0,0,103852,0,0,1,Moderate Potential / High Performance,0.1854614234537557
EMP008347,EMP005466,Engineering,IC2,Bachelors,3,1,3,0,2,100.0,4,2,1,0,2,78891,0,1,1,Moderate Potential / Moderate Performance,0.1671691933261961
EMP001781,EMP009124,Sales,IC2,Masters,11,8,3,0,2,100.0,4,4,2,0,3,97828,0,1,1,Moderate Potential / Moderate Performance,0.17658849162900125
EMP003245,EMP001858,Marketing,IC3,Masters,8,4,3,0,3,100.0,3,2,2,0,1,96135,0,0,1,Moderate Potential / Moderate Performance,0.15410928655301173
EMP002459,EMP008668,Engineering,IC4,Associates,9,5,4,1,4,0.0,5,1,0,0,2,112403,0,1,1,High Potential / High Performance,0.27184293916921703
EMP004783,EMP000034,Customer Success,IC4,Bachelors,7,1,3,0,4,100.0,3,1,0,0,2,111323,0,0,1,Low Potential / Moderate Performance,0.14453032111956646
EMP006655,EMP000003,Engineering,M1,Bachelors,5,1,4,0,4,25.0,5,2,4,0,8,123734,0,0,1,High Potential / High Performance,0.2567112881745142
EMP006970,EMP009124,Sales,IC3,Masters,5,1,3,0,3,100.0,5,3,1,0,4,90028,0,0,1,High Potential / Moderate Performance,0.20301048285822176
EMP002908,EMP008144,Product,IC4,Masters,9,3,2,0,4,75.0,2,5,0,0,2,118962,0,1,1,Moderate Potential / Low Performance,0.161828038586985
EMP008548,EMP002462,Sales,IC4,Masters,3,1,3,0,4,75.0,2,0,2,0,1,102878,0,0,1,Moderate Potential / Moderate Performance,0.14884810634173581
EMP008834,EMP009124,Sales,IC2,Bachelors,2,0,4,0,2,100.0,4,1,1,0,2,79819,0,0,1,Moderate Potential / High Performance,0.1628828539959702
